,Product Name,Offer,Camera,Memory,Battery,Display,Ratting Number,Sale Price,Actual Price,No of Reviews,No of Rattings
853,"Samsung Galaxy M16 5G (Blush Pink, 128 GB)",17% off,50MP Rear Camera,6 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Display,4.2,14499,17499,1271,61
854,"REDMI 13 5G (Orchid Pink, 128 GB)",30% off,108MP + 2MP | 13MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5030 mAh Lithium Polymer Battery,17.25 cm (6.79 inch) Full HD+ Display,4.3,12499,17999,49006,2413
855,"Samsung Galaxy F17 5G (Neo Black, 128 GB)",6% off,50MP + 5MP | 13MP Front Camera,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4.2,15499,16499,107,8
856,"realme P3 Ultra 5G (Orion Red, 256 GB)",25% off,50MP + 8MP | 16MP Front Camera,12 GB RAM | 256 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.5,26999,35999,4105,374
857,Kechaoda K-033 Pink,33% off,0.3MP + 0MP | 0MP Front Camera,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,800 mAh Battery,3.66 cm (1.44 inch) NA Display,4.4,999,1499,13,0
858,ringme R1+ JUMBO,50% off,1MP Rear Camera,32 MB RAM | 32 MB ROM,4000 mAh Battery,6.1 cm (2.4 inch) Display,4.2,1499,2999,399,25
859,"REDMI 15C 5G (Midnight Black, 128 GB)",14% off,50MP Rear Camera,6 GB RAM | 128 GB ROM,6000 mAh Battery,17.53 cm (6.9 inch) Display,4.3,13749,15999,69,3
860,"REDMI 15C 5G (Moonlight Blue, 128 GB)",18% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,6000 mAh Battery,17.53 cm (6.9 inch) Display,4,12250,14999,44,1
861,"REDMI 13 5G (Hawaiian Blue, 128 GB)",30% off,108MP + 2MP | 13MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5030 mAh Lithium Polymer Battery,17.25 cm (6.79 inch) Full HD+ Display,4.3,12499,17999,49006,2413
862,"REDMI 13 5G (Orchid Pink, 128 GB)",30% off,108MP + 2MP | 13MP Front Camera,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5030 mAh Lithium Polymer Battery,17.25 cm (6.79 inch) Full HD+ Display,4.2,13999,19999,15051,790
863,Micromax X1i Smart Plus,52% off,0.08MP Rear Camera,32 MB RAM | 32 MB ROM,1750 mAh Battery,6.1 cm (2.4 inch) Display,3.6,999,2099,270,15
864,"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)",17% off,50MP + 2MP | 16MP Front Camera,12 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.4,36999,44999,365,35
865,"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",10% off,64MP Rear Camera | 13MP Front Camera,8 GB RAM | 128 GB ROM,5500 mAh Battery,17.22 cm (6.78 inch) Display,4.4,17999,19999,1478,148
866,"realme P4x 5G (Lake Green, 128 GB)",8% off,50MP + 2MP | 8MP Front Camera,6 GB RAM | 128 GB ROM,7000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,4.4,16499,17999,7161,549
867,"Coolpad CP12 Neo (Gold, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
868,"REDMI 15C 5G (Dusk Purple, 128 GB)",17% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,6000 mAh Battery,17.53 cm (6.9 inch) Display,4,12400,14999,44,1
869,"REDMI Note 15 5G (Black, 128 GB)",13% off,108MP Rear Camera,8 GB RAM | 128 GB ROM,5520 mAh Battery,17.2 cm (6.77 inch) Display,4.6,23360,26999,60,4
870,"REDMI 13 5G Prime Edition (Hawaiian Blue, 128 GB)",25% off,13MP Rear Camera,8 GB RAM | 128 GB ROM,5030 mAh Battery,17.25 cm (6.79 inch) Display,4.2,14966,19999,294,11
871,Samsung Guru 1200,52% off,800 mAh Battery,4 MB RAM | 10 MB ROM,,3.86 cm (1.52 inch) NA Display,3,799,1698,12287,842
872,"Samsung Galaxy M35 5G (DayBreak Blue, 128 GB)",30% off,50MP Rear Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,16.76 cm (6.6 inch) Display,4.3,17990,25999,5910,375
873,"REDMI Note 14 5G (Mystique White, 256 GB)",23% off,50MP Rear Camera,8 GB RAM | 256 GB ROM,5110 mAh Battery,16.94 cm (6.67 inch) Display,4.2,19199,24999,4330,240
874,"OPPO A6x 5G (Olive Green, 128 GB)",2% off,13MP Rear Camera | 5MP Front Camera,6 GB RAM | 128 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.5,16999,17499,85,3
875,"realme P3 Pro 5G (Nebula Glow, 128 GB)",31% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.4,19999,28999,18372,1370
876,"realme P3 Pro 5G (Galaxy Purple, 256 GB)",29% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 256 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.4,21999,30999,18372,1370
877,itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,No Offer,0.8MP + 0MP | 0MP Front Camera,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,1900 mAh Battery,7.11 cm (2.8 inch) Quarter QVGA Display,4.1,1799,1799,25843,1492
878,itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,No Offer,0.8MP + 0MP | 0MP Front Camera,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,1900 mAh Battery,7.11 cm (2.8 inch) Quarter QVGA Display,4.1,1799,1799,25843,1492
879,"REDMI Note 14 5G (Titan Black, 256 GB)",23% off,50MP Rear Camera,8 GB RAM | 256 GB ROM,5110 mAh Battery,16.94 cm (6.67 inch) Display,4.2,19199,24999,4330,240
880,"OPPO A6x 5G (Ice Blue, 128 GB)",9% off,13MP Rear Camera | 5MP Front Camera,4 GB RAM | 128 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.6,14499,15999,99,2
881,"OPPO A6x 5G (Olive Green, 128 GB)",9% off,13MP Rear Camera | 5MP Front Camera,4 GB RAM | 128 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.6,14499,15999,99,2
882,"IQOO Z10 Lite 5G (Cyber Green, 64 GB)",13% off,50MP Rear Camera,4 GB RAM | 64 GB ROM,6000 mAh Battery,17.12 cm (6.74 inch) Display,4.2,11290,12999,2387,94
883,"Apple iPhone 17 (White, 512 GB)",No Offer,48MP + 48MP | 18MP Front Camera,512 GB ROM,"A19 Chip, 6 Core Processor Processor",16.0 cm (6.3 inch) Super Retina XDR Display,4.7,102900,102900,4850,261
884,"REDMI 15C 5G (Moonlight Blue, 128 GB)",11% off,50MP Rear Camera,6 GB RAM | 128 GB ROM,6000 mAh Battery,17.53 cm (6.9 inch) Display,4.3,14179,15999,69,3
885,"MOTOROLA Edge 70 (PANTONE Bronze Green, 256 GB)",5% off,50MP + 50MP | 50MP Front Camera,8 GB RAM | 256 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Display,4.4,32999,34999,1829,172
886,"Apple iPhone 17 Pro (Deep Blue, 256 GB)",No Offer,48MP + 48MP + 48MP | 18MP Front Camera,256 GB ROM,"A19 Chip, 6 Core Processor Processor",16.0 cm (6.3 inch) Super Retina XDR Display,4.7,134900,134900,838,59
887,"Ai+ Pulse (Pink, 64 GB)",12% off,50MP Rear Camera | 5MP Front Camera,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,5000 mAh Battery,17.13 cm (6.745 inch) HD+ Display,4.3,6999,7999,44538,2650
888,"OPPO A6x 5G (Ice Blue, 64 GB)",6% off,13MP Rear Camera | 5MP Front Camera,4 GB RAM | 64 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.6,13499,14499,99,2
889,"REDMI Note-14 Pro+ 5G (Titan Black, 512 GB)",15% off,50MP + 50MP + 8MP | 20MP Front Camera,12 GB RAM | 512 GB ROM,6200 mAh Battery,16.94 cm (6.67 inch) Display,4.4,33995,39999,472,15
890,"realme P4x 5G (Lake Green, 128 GB)",8% off,50MP + 2MP | 8MP Front Camera,6 GB RAM | 128 GB ROM,7000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,4.4,16499,17999,7161,549
891,"Coolpad CP12 Neo (Gold, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
892,Kechaoda A26,40% off,800 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,3 Months Company Warranty,1.68 cm (0.66 inch) FWVGA Display,4,838,1399,30256,1642
893,"Motorola Edge 50 Fusion (Forest Green, 128 GB)",26% off,50MP + 13MP | 32MP Front Camera,8 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4.4,18999,25999,142440,9008
894,"realme P3 Ultra 5G (Glowing Lunar White, 128 GB)",25% off,50MP + 8MP | 16MP Front Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.4,23999,31999,19876,1921
895,"LAVA Shark (Titanium Gold, 64 GB)",8% off,50MP + 8MP,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,5000 mAh Battery,16.94 cm (6.67 inch) HD+ Display,4.2,7099,7799,244,9
896,UiSmart Ui06,21% off,2MP + 0MP | 0MP Front Camera,512 MB RAM | 32 MB ROM | Expandable Upto 32 TB,1050 mAh Battery,4.5 cm (1.77 inch) QVGA Display,4,1644,2099,1490,130
897,"Samsung S25 Ultra 5G (Titanium Gray, 256 GB)",16% off,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,12 GB RAM | 256 GB ROM,5000 mAh Battery,17.53 cm (6.9 inch) Quad HD+ Display,4.6,108988,129999,360,24
898,KARBONN K140 Pop,12% off,0.3MP Rear Camera,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1000 mAh Battery,4.57 cm (1.8 inch) Display,3.9,955,1090,6206,520
899,"realme Gt 7 (Icesense Blue, 256 GB)",23% off,50MP + 50MP + 8MP + 50MP | 32MP + 32MP Dual Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,17.02 cm (6.7 inch) Full HD+ AMOLED Display,4.5,34999,45999,375,41
900,"realme GT 7T (IceSense Black, 256 GB)",12% off,50MP + 8MP | 32MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Li-ion Battery,17.27 cm (6.8 inch) Full HD+ AMOLED Display,4.3,34999,39999,714,62
901,"REDMI Note-14 Pro+ 5G (Spectre Blue, 256 GB)",25% off,50MP + 50MP + 8MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,6200 mAh Battery,16.94 cm (6.67 inch) Display,4.4,27580,36999,565,28
902,"Motorola G34 5G (Ice Blue, 128 GB)",No Offer,50MP + 2MP | 16MP Front Camera,8 GB RAM | 128 GB ROM,5000 mAh Battery,16.51 cm (6.5 inch) HD+ Display,4.2,14999,14999,149320,10010
903,"Samsung Galaxy A06 5G (Black, 128 GB)",23% off,50MP + 2MP | 8MP Front Camera,6 GB RAM | 128 GB ROM,5000 mAh Li-ion Battery,17.02 cm (6.7 inch) HD+ Display,4.1,12999,16999,90,6
904,"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)",16% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.3,34999,41999,173,13
905,"OPPO K13 Turbo Pro 5G (Midnight Maverick, 256 GB)",16% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.3,34999,41999,173,13
906,"vivo V60 5G (Auspicious Gold, 512 GB)",9% off,50MP + 8MP + 50MP | 50MP Front Camera,16 GB RAM | 512 GB ROM,6500 mAh Battery,17.2 cm (6.77 inch) Display,4.5,45999,50999,735,56
907,"REDMI 13c 5G (Startrail Green, 128 GB)",31% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,5000 mAh Battery,17.12 cm (6.74 inch) Display,4.3,9654,13999,47373,1852
908,itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,21% off,0.8MP Rear Camera,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,2500 mAh Battery,6.1 cm (2.4 inch) Display,4.1,1498,1899,1373,97
909,"MOTOROLA Edge 60 Stylus (PANTONE Surf the Web, 256 GB)",31% off,50MP + 13MP | 32MP Front Camera,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,5000 mAh Battery,16.94 cm (6.67 inch) Display,4.3,19999,28999,14541,1056
910,"realme 15x 5G (Aqua Blue, 128 GB)",No Offer,50MP Rear Camera | 50MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,7000 mAh Battery,17.27 cm (6.8 inch) Display,4.4,18999,18999,4100,273
911,"OPPO A6x 5G (Olive Green, 64 GB)",6% off,13MP Rear Camera | 5MP Front Camera,4 GB RAM | 64 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.6,13499,14499,99,2
912,"OPPO Reno15 5G (Aurora Blue, 256 GB)",10% off,50MP + 50MP + 8MP | Yes,12 GB RAM | 256 GB ROM,6500 mAh Battery,16.74 cm (6.59 inch) Full HD+ Display,4.6,48999,54999,142,11
913,itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,21% off,0.8MP Rear Camera,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,2500 mAh Battery,6.1 cm (2.4 inch) Display,4.1,1498,1899,1373,97
914,"POCO M7 Plus 5G (Chrome Silver, 128 GB)",17% off,50MP AI Dual Camera,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,7000 mAh Battery,17.53 cm (6.9 inch) Display,4.3,13999,16999,6520,340
915,"OPPO K13 Turbo Pro 5G (Silver Knight, 256 GB)",16% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.3,34999,41999,173,13
916,"Coolpad CP12 Neo (Blue, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
917,"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)",17% off,50MP + 2MP | 16MP Front Camera,12 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.4,36999,44999,365,35
918,"realme 15x 5G (Aqua Blue, 128 GB)",No Offer,50MP Rear Camera | 50MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,7000 mAh Battery,17.27 cm (6.8 inch) Display,4.4,18999,18999,4100,273
919,"OPPO A6x 5G (Ice Blue, 64 GB)",6% off,13MP Rear Camera | 5MP Front Camera,4 GB RAM | 64 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.6,13499,14499,99,2
920,"hmd Touch 4G Dual Sim Feature Phone, Cloud Phone Apps, Wi-Fi & Hotspot (Dark Blue, 128 MB)",14% off,2MP Rear Camera,4 MB RAM | 128 MB ROM,1950 mAh Battery,8.13 cm (3.2 inch) Display,3.7,4274,4999,77,7
921,"Samsung Galaxy F16 5G (Bling Black, 128 GB)",18% off,50MP + 5MP + 2MP | 13MP Front Camera,8 GB RAM | 128 GB ROM,5000 mAh Battery,16.91 cm (6.657 inch) Full HD+ Display,4.2,15499,18999,3511,215
922,"Nothing Phone (3) (Black, 256 GB)",5% off,50MP + 50MP + 50MP | 50MP Front Camera,12 GB RAM | 256 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,79999,84999,3399,343
923,"Samsung Galaxy A17 5G (Gray, 128 GB)",8% off,50MP + 5MP + 2MP | 13MP Front Camera,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4.3,20499,22499,500,25
924,"vivo V40e 5G (Mint Green, 128 GB)",30% off,50MP + 8MP | 50MP Front Camera,8 GB RAM | 128 GB ROM,5500 mAh Battery,17.2 cm (6.77 inch) Display,4.4,23765,33999,10745,699
925,"REDMI Note 14 Pro 5G (Ivy Green, 256 GB)",22% off,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,23999,30999,5513,380
926,"REDMI Note 14 Pro 5G (Titan Black, 256 GB)",22% off,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,23999,30999,5513,380
927,"REDMI Note 14 Pro 5G (Titan Black, 128 GB)",24% off,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 128 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,21999,28999,5513,380
928,"REDMI Note 14 Pro 5G (Phantom Purple, 256 GB)",22% off,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,23999,30999,5513,380
929,"Samsung Galaxy A06 5G (Black, 64 GB)",25% off,50MP + 2MP | 8MP Front Camera,4 GB RAM | 64 GB ROM,5000 mAh Li-ion Battery,17.02 cm (6.7 inch) HD+ Display,4.1,10364,13999,2876,169
930,"vivo Y400 5G (Glam White, 128 GB)",11% off,50MP + 2MP | 32MP Front Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,17.12 cm (6.74 inch) Display,4.4,22999,25999,663,24
931,"vivo V60 5G (Auspicious Gold, 512 GB)",9% off,50MP + 8MP + 50MP | 50MP Front Camera,16 GB RAM | 512 GB ROM,6500 mAh Battery,17.2 cm (6.77 inch) Display,4.5,45999,50999,735,56
932,"Tecno Pova 7 5G (Magic Silver, 256 GB)",20% off,50MP + AI | 13MP Front Camera,8 GB RAM | 256 GB ROM,6000 mAh Battery,17.22 cm (6.78 inch) Full HD+ Display,4.4,15999,19999,9322,711
933,"REDMI Note 14 Pro 5G (Champagne Gold, 256 GB)",No Offer,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,30999,30999,5513,380
934,"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)",19% off,50MP Rear Camera | 5MP Front Camera,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,4.2,10499,12999,155766,7470
935,"POCO M8 (Glacial Blue, 256 GB)",16% off,50MP Rear Camera | 20MP Front Camera,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,5520 mAh Battery,17.2 cm (6.77 inch) Full HD+ Display,4.6,20999,24999,731,61
936,"Coolpad CP12 Neo (Blue, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
937,"REDMI Note 15 5G (Mist Purple, 256 GB)",No Offer,108MP Rear Camera,8 GB RAM | 256 GB ROM,5520 mAh Battery,17.2 cm (6.77 inch) Display,4.6,28999,28999,60,4
938,Nokia 110 DS Power,13% off,1750 mAh Battery,4 MB RAM | 4 MB ROM,1 Year Replacement,5.08 cm (2 inch) Display,,1825,2099,7161,549
939,"REDMI 13c 5G (Starlight Black, 256 GB)",23% off,50MP Rear Camera,8 GB RAM | 256 GB ROM,5000 mAh Battery,17.12 cm (6.74 inch) Display,4.2,11490,15000,7833,376
940,itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,21% off,0.8MP Rear Camera,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,2500 mAh Battery,6.1 cm (2.4 inch) Display,4.1,1490,1899,1373,97
941,"Samsung Galaxy A17 5G (Blue, 128 GB)",18% off,50MP + 5MP + 2MP | 13MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4.3,18698,22999,403,23
942,"vivo V50e 5G (Pearl White, 128 GB)",20% off,50MP + 8MP | 50MP Front Camera,8 GB RAM | 128 GB ROM,5600 mAh Battery,17.2 cm (6.77 inch) Display,4.4,26999,33999,3220,182
943,"OPPO A6x 5G (Ice Blue, 128 GB)",2% off,13MP Rear Camera | 5MP Front Camera,6 GB RAM | 128 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.5,16999,17499,85,3
944,"REDMI Note 14 5G (Crimson Art, 256 GB)",24% off,50MP Rear Camera,8 GB RAM | 256 GB ROM,5110 mAh Battery,16.94 cm (6.67 inch) Display,4.2,18990,24999,4330,240
945,"SIAVANTAGE Pro 4 (Cosmic Gold, 16 GB)",42% off,5MP Rear Camera,2 GB RAM | 16 GB ROM,2000 mAh Battery,7.62 cm (3 inch) Display,3.1,3999,6999,52,3
946,"Samsung Galaxy M16 5G (Mint Green, 128 GB)",15% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Display,4.1,13499,15999,559,20
947,"Samsung Galaxy M16 5G (Thunder Black, 128 GB)",15% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Display,4.1,13499,15999,559,20
948,"realme GT 7T (IceSense Blue, 256 GB)",12% off,50MP + 8MP | 32MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Li-ion Battery,17.27 cm (6.8 inch) Full HD+ AMOLED Display,4.3,34999,39999,714,62
949,Kechaoda K28,16% off,0.3MP Rear Camera,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,1700 mAh Battery,6.1 cm (2.4 inch) QVGA Display,4,1249,1499,5339,383
950,Kechaoda A27,41% off,0MP | 0MP Front Camera,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,800 mAh Battery,1.68 cm (0.66 inch) QVGA Display,4,930,1599,16259,869
951,"vivo V40e 5G (Royal Bronze, 128 GB)",26% off,50MP + 8MP | 50MP Front Camera,8 GB RAM | 128 GB ROM,5500 mAh Battery,17.2 cm (6.77 inch) Display,4.4,24999,33999,10745,699
952,"vivo V50e 5G (Sapphire Blue, 256 GB)",19% off,50MP + 8MP | 50MP Front Camera,8 GB RAM | 256 GB ROM,5600 mAh Battery,17.2 cm (6.77 inch) Display,4.4,28999,35999,3220,182
953,"realme P3 Ultra 5G (Glowing Lunar White, 256 GB)",25% off,50MP + 8MP | 16MP Front Camera,12 GB RAM | 256 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.5,26999,35999,4105,374
954,"OPPO A6x 5G (Olive Green, 64 GB)",6% off,13MP Rear Camera | 5MP Front Camera,4 GB RAM | 64 GB ROM,6500 mAh Battery,17.14 cm (6.75 inch) HD+ Display,4.6,13499,14499,99,2
955,"Samsung Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)",19% off,200MP + 50MP + 12MP + 10MP | 12MP Front Camera,12 GB RAM | 256 GB ROM,5000 mAh Battery,17.27 cm (6.8 inch) Quad HD+ Display,4.6,108799,134999,7664,558
956,"REDMI Note-14 Pro+ 5G (Titan Black, 256 GB)",23% off,50MP + 50MP + 8MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,6200 mAh Battery,16.94 cm (6.67 inch) Display,4.4,28449,36999,565,28
957,Nokia 3210 4G,21% off,2MP Rear Camera,64 MB RAM | 64 MB ROM,1450 mAh Battery,6.1 cm (2.4 inch) Display,3.6,4154,5299,825,64
958,"OPPO Reno15 5G (Glacier White, 512 GB)",10% off,50MP + 50MP + 8MP | Yes,12 GB RAM | 512 GB ROM,6500 mAh Battery,16.74 cm (6.59 inch) Full HD+ Display,4.6,53999,59999,142,11
959,"OPPO Reno15 5G (Twilight Blue, 256 GB)",10% off,50MP + 50MP + 8MP | Yes,12 GB RAM | 256 GB ROM,6500 mAh Battery,16.74 cm (6.59 inch) Full HD+ Display,4.6,48999,54999,142,11
960,"Coolpad CP12 Neo (Gold, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
961,"OPPO Reno15 5G (Glacier White, 512 GB)",10% off,50MP + 50MP + 8MP | Yes,12 GB RAM | 512 GB ROM,6500 mAh Battery,16.74 cm (6.59 inch) Full HD+ Display,4.6,53999,59999,142,11
962,"realme P3 Ultra 5G (Glowing Lunar White, 256 GB)",25% off,50MP + 8MP | 16MP Front Camera,12 GB RAM | 256 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.5,26999,35999,4105,374
963,"realme P3 Ultra 5G (Neptune Blue, 128 GB)",25% off,50MP + 8MP | 16MP Front Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,17.35 cm (6.83 inch) Display,4.4,23999,31999,19876,1921
964,"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 256 GB)",15% off,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,12 GB RAM | 256 GB ROM,5000 mAh Battery,17.53 cm (6.9 inch) Quad HD+ Display,4.6,109988,129999,2594,262
965,Kechaoda K-0115 light Pink,33% off,0.3MP Rear Camera,32 MB RAM | 32 MB ROM,850 mAh Battery,3.66 cm (1.44 inch) QVGA Display,4.1,999,1499,22,1
966,"REDMI Note 14 Pro 5G (Phantom Purple, 256 GB)",22% off,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 256 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.4,23999,30999,5513,380
967,"REDMI 15C 5G (Dusk Purple, 128 GB)",13% off,50MP Rear Camera,6 GB RAM | 128 GB ROM,6000 mAh Battery,17.53 cm (6.9 inch) Display,4.3,13900,15999,69,3
968,LAVA Hero Shakti 2025,22% off,0MP | 0MP Front Camera,4 MB RAM | 32 GB ROM | Expandable Upto 32 GB,800 mAh Battery,4.57 cm (1.8 inch) HQVGA Display,4.1,929,1199,391,17
969,"REDMI Note 15 5G (Mist Purple, 256 GB)",No Offer,108MP Rear Camera,8 GB RAM | 256 GB ROM,5520 mAh Battery,17.2 cm (6.77 inch) Display,4.6,28999,28999,60,4
970,"Samsung Galaxy M16 5G (Mint Green, 128 GB)",15% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Display,4.1,13499,15999,559,20
971,"Samsung Galaxy M16 5G (Thunder Black, 128 GB)",15% off,50MP Rear Camera,4 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Display,4.1,13499,15999,559,20
972,"KARBONN K101i Dual SIM,Keypad Mobile,1.8''LCD,1000mAh Battery,TypeC USB,Memory Up to32GB",23% off,0MP | 0MP Front Camera,40 MB RAM | 35 MB ROM | Expandable Upto 32 GB,1000 mAh Battery,4.57 cm (1.8 inch) FWVGA Display,3.9,908,1190,275,16
